Latitude (decimal degrees):	54.251
Longitude (decimal degrees):	-1.437
Elevation (m):	28
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1200.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050402:1911,0.0,0.0,0.0,11.07,3.45,0.0
20050402:2011,0.0,0.0,0.0,9.36,3.03,0.0
20050402:2111,0.0,0.0,0.0,7.93,2.76,0.0
20050402:2211,0.0,0.0,0.0,6.64,2.48,0.0
20050402:2311,0.0,0.0,0.0,5.51,2.28,0.0
20050403:0011,0.0,0.0,0.0,4.55,2.14,0.0
20050403:0111,0.0,0.0,0.0,3.64,2.14,0.0
20050403:0211,0.0,0.0,0.0,2.74,1.93,0.0
20050403:0311,0.0,0.0,0.0,2.3,1.45,0.0
20050403:0411,0.0,0.0,0.0,2.19,1.38,0.0
20050403:0511,0.0,0.0,0.0,1.16,1.72,0.0
20050403:0611,24.0,5.56,4.55,0.62,1.93,0.0
20050403:0711,109836.0,126.81,13.28,3.18,1.31,0.0
20050403:0811,358992.0,358.68,21.69,7.09,1.86,0.0
20050403:0911,523320.0,517.03,29.3,9.22,2.41,0.0
20050403:1011,502704.0,499.47,35.52,11.09,3.17,0.0
20050403:1111,694692.0,696.53,39.66,12.49,3.79,0.0
20050403:1211,827256.0,840.45,41.07,13.84,4.21,0.0
20050403:1311,833424.0,846.93,39.5,15.21,5.03,0.0
20050403:1411,703716.0,710.96,35.24,16.08,5.31,0.0
20050403:1511,345120.0,353.01,28.93,15.99,4.62,0.0
20050403:1611,95172.0,111.25,21.26,15.59,4.21,0.0
20050403:1711,124596.0,144.63,12.82,14.96,4.0,0.0
20050403:1811,14436.0,26.91,4.09,14.42,4.07,0.0
20050403:1911,0.0,0.0,0.0,13.44,3.86,0.0
20050403:2011,0.0,0.0,0.0,13.06,3.86,0.0
20050403:2111,0.0,0.0,0.0,12.84,4.21,0.0
20050403:2211,0.0,0.0,0.0,12.65,4.41,0.0
20050403:2311,0.0,0.0,0.0,12.45,4.62,0.0
20050404:0011,0.0,0.0,0.0,12.24,4.69,0.0
20050404:0111,0.0,0.0,0.0,12.1,4.41,0.0
20050404:0211,0.0,0.0,0.0,11.68,3.79,0.0
20050404:0311,0.0,0.0,0.0,11.02,3.1,0.0
20050404:0411,0.0,0.0,0.0,10.11,3.17,0.0
20050404:0511,0.0,0.0,0.0,9.27,3.03,0.0
20050404:0611,0.0,0.93,4.9,8.52,2.55,0.0
20050404:0711,9084.0,19.47,13.64,7.86,2.97,0.0
20050404:0811,298992.0,300.06,22.05,8.18,3.66,0.0
20050404:0911,186480.0,193.99,29.68,8.7,4.21,0.0
20050404:1011,406620.0,400.07,35.91,9.47,5.03,0.0
20050404:1111,667884.0,654.75,40.05,9.88,5.17,0.0
20050404:1211,671856.0,660.0,41.45,10.42,5.52,0.0
20050404:1311,753516.0,742.5,39.86,10.83,5.79,0.0
20050404:1411,422292.0,416.9,35.57,10.74,5.86,0.0
20050404:1511,260256.0,263.79,29.23,10.17,5.66,0.0
20050404:1611,156636.0,166.72,21.54,9.54,5.45,0.0
20050404:1711,179724.0,199.98,13.09,8.8,4.9,0.0
20050404:1811,5580.0,14.83,4.35,8.07,4.55,0.0
20050404:1911,0.0,0.0,0.0,6.61,4.76,0.0
20050404:2011,0.0,0.0,0.0,5.88,4.9,0.0
20050404:2111,0.0,0.0,0.0,5.65,4.97,0.0
20050404:2211,0.0,0.0,0.0,5.62,5.24,0.0
20050404:2311,0.0,0.0,0.0,5.51,5.38,0.0
20050405:0011,0.0,0.0,0.0,5.49,5.66,0.0
20050405:0111,0.0,0.0,0.0,5.49,5.79,0.0
20050405:0211,0.0,0.0,0.0,5.64,5.86,0.0
20050405:0311,0.0,0.0,0.0,5.56,5.66,0.0
20050405:0411,0.0,0.0,0.0,5.5,5.59,0.0
20050405:0511,0.0,0.0,0.0,5.42,5.66,0.0
20050405:0611,2544.0,10.6,5.26,5.35,5.59,0.0
20050405:0711,146496.0,166.96,13.99,6.17,5.45,0.0
20050405:0811,244404.0,245.95,22.42,7.06,6.34,0.0
20050405:0911,140964.0,150.56,30.05,7.62,5.93,0.0
20050405:1011,269460.0,269.65,36.29,7.98,6.21,0.0
20050405:1111,344352.0,340.62,40.44,8.87,6.14,0.0
20050405:1211,754824.0,737.02,41.83,8.99,5.93,0.0
20050405:1311,777060.0,760.89,40.22,9.51,6.0,0.0
20050405:1411,482856.0,472.68,35.9,9.78,5.86,0.0
20050405:1511,409068.0,403.01,29.53,10.04,5.72,0.0
20050405:1611,273432.0,277.41,21.82,9.97,5.24,0.0
20050405:1711,101676.0,116.56,13.36,9.55,4.28,0.0
20050405:1811,18024.0,30.59,4.61,9.02,0.0,0.0
20050405:1911,0.0,0.0,0.0,7.9,0.0,0.0
20050405:2011,0.0,0.0,0.0,7.36,3.66,0.0
20050405:2111,0.0,0.0,0.0,7.04,4.07,0.0
20050405:2211,0.0,0.0,0.0,6.89,4.55,0.0
20050405:2311,0.0,0.0,0.0,6.91,5.1,0.0
20050406:0011,0.0,0.0,0.0,6.94,5.66,0.0
20050406:0111,0.0,0.0,0.0,6.96,6.34,0.0
20050406:0211,0.0,0.0,0.0,7.25,6.83,0.0
20050406:0311,0.0,0.0,0.0,7.53,7.45,0.0
20050406:0411,0.0,0.0,0.0,7.71,8.14,0.0
20050406:0511,0.0,0.0,0.0,7.88,8.55,0.0
20050406:0611,0.0,1.85,5.61,8.05,8.55,0.0
20050406:0711,12852.0,24.1,14.34,7.87,8.48,0.0
20050406:0811,72936.0,86.22,22.77,7.99,8.76,0.0
20050406:0911,65268.0,78.8,30.42,7.97,7.59,0.0
20050406:1011,103836.0,115.89,36.67,8.14,7.24,0.0
20050406:1111,739524.0,712.36,40.82,9.52,9.45,0.0
20050406:1211,962220.0,935.68,42.21,9.78,9.31,0.0
20050406:1311,879444.0,853.71,40.57,10.33,9.59,0.0
20050406:1411,817020.0,790.06,36.22,10.37,9.79,0.0
20050406:1511,108096.0,120.52,29.82,9.61,9.24,0.0
20050406:1611,478680.0,470.22,22.09,9.32,8.48,0.0
20050406:1711,130176.0,144.93,13.62,8.43,6.97,0.0
20050406:1811,876.0,7.42,4.88,7.63,6.83,0.0
20050406:1911,0.0,0.0,0.0,6.48,5.52,0.0
20050406:2011,0.0,0.0,0.0,5.77,5.59,0.0
20050406:2111,0.0,0.0,0.0,5.31,5.1,0.0
20050406:2211,0.0,0.0,0.0,4.7,5.45,0.0
20050406:2311,0.0,0.0,0.0,3.82,5.45,0.0
20050407:0011,0.0,0.0,0.0,3.64,4.97,0.0
20050407:0111,0.0,0.0,0.0,3.46,4.69,0.0
20050407:0211,0.0,0.0,0.0,3.51,4.41,0.0
20050407:0311,0.0,0.0,0.0,3.06,4.21,0.0
20050407:0411,0.0,0.0,0.0,2.61,3.66,0.0
20050407:0511,0.0,0.0,0.0,2.32,3.45,0.0
20050407:0611,7128.0,21.5,5.96,2.44,3.1,0.0
20050407:0711,122988.0,137.89,14.69,3.54,3.59,0.0
20050407:0811,425016.0,411.1,23.13,5.08,6.28,0.0
20050407:0911,642852.0,612.7,30.79,6.57,7.03,0.0
20050407:1011,91368.0,103.84,37.05,7.65,7.24,0.0
20050407:1111,370632.0,362.98,41.21,8.14,7.59,0.0
20050407:1211,379740.0,373.74,42.59,9.11,6.97,0.0
20050407:1311,743592.0,729.42,40.93,10.2,6.14,0.0
20050407:1411,37764.0,51.92,36.54,10.83,5.59,0.0
20050407:1511,513576.0,503.17,30.12,10.18,5.72,0.0
20050407:1611,432564.0,427.31,22.37,9.15,6.55,0.0
20050407:1711,258672.0,290.54,13.88,8.65,5.38,0.0
20050407:1811,26748.0,44.19,5.14,7.93,5.38,0.0
20050407:1911,0.0,0.0,0.0,6.73,5.24,0.0
20050407:2011,0.0,0.0,0.0,5.66,5.66,0.0
20050407:2111,0.0,0.0,0.0,5.0,6.07,0.0
20050407:2211,0.0,0.0,0.0,4.55,6.21,0.0
20050407:2311,0.0,0.0,0.0,4.17,6.41,0.0
20050408:0011,0.0,0.0,0.0,3.87,6.55,0.0
20050408:0111,0.0,0.0,0.0,3.59,6.62,0.0
20050408:0211,0.0,0.0,0.0,3.14,6.69,0.0
20050408:0311,0.0,0.0,0.0,2.77,6.9,0.0
20050408:0411,0.0,0.0,0.0,2.72,7.17,0.0
20050408:0511,0.0,0.0,0.0,2.59,7.24,0.0
20050408:0611,7500.0,18.12,6.3,2.39,7.31,0.0
20050408:0711,83232.0,95.69,15.04,2.65,7.45,0.0
20050408:0811,401676.0,384.1,23.49,3.08,8.21,0.0
20050408:0911,335436.0,322.31,31.15,3.85,9.45,0.0
20050408:1011,193128.0,196.03,37.43,4.63,9.52,0.0
20050408:1111,139572.0,147.41,41.59,4.97,8.9,0.0
20050408:1211,103476.0,114.03,42.96,5.07,8.69,0.0
20050408:1311,352884.0,342.49,41.28,5.43,8.14,0.0
20050408:1411,248652.0,247.6,36.86,5.45,8.0,0.0
20050408:1511,144372.0,152.05,30.41,5.18,7.93,0.0
20050408:1611,532932.0,511.88,22.64,4.36,7.86,0.0
20050408:1711,61776.0,74.17,14.14,3.8,7.31,0.0
20050408:1811,18612.0,39.96,5.4,3.18,6.41,0.0
20050408:1911,0.0,0.0,0.0,2.07,5.31,0.0
20050408:2011,0.0,0.0,0.0,1.43,4.62,0.0
20050408:2111,0.0,0.0,0.0,0.94,4.21,0.0
20050408:2211,0.0,0.0,0.0,0.62,3.86,0.0
20050408:2311,0.0,0.0,0.0,0.76,3.72,0.0
20050409:0011,0.0,0.0,0.0,0.75,3.79,0.0
20050409:0111,0.0,0.0,0.0,0.46,3.93,0.0
20050409:0211,0.0,0.0,0.0,0.38,4.28,0.0
20050409:0311,0.0,0.0,0.0,1.08,4.83,0.0
20050409:0411,0.0,0.0,0.0,1.46,5.31,0.0
20050409:0511,0.0,0.0,0.0,1.66,5.38,0.0
20050409:0611,10740.0,27.19,6.65,2.13,5.38,0.0
20050409:0711,181236.0,199.26,15.39,3.34,4.97,0.0
20050409:0811,439920.0,424.45,23.84,5.08,6.55,0.0
20050409:0911,689172.0,656.42,31.51,6.86,7.59,0.0
20050409:1011,576228.0,553.16,37.8,8.2,8.28,0.0
20050409:1111,332940.0,329.07,41.97,8.88,8.07,0.0
20050409:1211,367116.0,360.73,43.33,8.56,7.59,0.0
20050409:1311,210216.0,214.84,41.63,7.53,6.83,0.0
20050409:1411,276120.0,274.77,37.18,7.06,7.03,0.0
20050409:1511,163692.0,171.2,30.7,6.78,6.14,0.0
20050409:1611,104364.0,115.89,22.91,6.9,6.07,0.0
20050409:1711,37572.0,50.99,14.4,7.19,5.86,0.0
20050409:1811,26304.0,39.69,5.66,7.26,5.59,0.0
20050409:1911,0.0,0.0,0.0,7.11,4.83,0.0
20050409:2011,0.0,0.0,0.0,6.91,4.62,0.0
20050409:2111,0.0,0.0,0.0,6.91,4.76,0.0
20050409:2211,0.0,0.0,0.0,6.95,5.31,0.0
20050409:2311,0.0,0.0,0.0,7.25,5.86,0.0
20050410:0011,0.0,0.0,0.0,7.43,5.66,0.0
20050410:0111,0.0,0.0,0.0,7.71,5.38,0.0
20050410:0211,0.0,0.0,0.0,7.67,5.31,0.0
20050410:0311,0.0,0.0,0.0,7.38,5.24,0.0
20050410:0411,0.0,0.0,0.0,6.78,4.97,0.0
20050410:0511,0.0,0.0,0.0,6.39,4.69,0.0
20050410:0611,13260.0,29.43,6.99,6.17,4.28,0.0
20050410:0711,157728.0,176.01,15.73,6.98,3.45,0.0
20050410:0811,216984.0,222.42,24.19,8.55,4.69,0.0
20050410:0911,220224.0,226.39,31.87,9.88,4.76,0.0
20050410:1011,288864.0,292.39,38.17,11.08,4.9,0.0
20050410:1111,719220.0,710.44,42.35,11.59,5.72,0.0
20050410:1211,513264.0,508.15,43.7,11.95,5.66,0.0
20050410:1311,834312.0,833.24,41.97,12.27,5.52,0.0
20050410:1411,703968.0,698.44,37.5,13.12,6.14,0.0
20050410:1511,678900.0,673.29,30.99,13.27,6.14,0.0
20050410:1611,528540.0,531.59,23.18,12.92,5.86,0.0
20050410:1711,236748.0,268.5,14.66,12.3,4.97,0.0
20050410:1811,25164.0,51.96,5.92,11.31,4.55,0.0
20050410:1911,0.0,0.0,0.0,9.96,3.93,0.0
20050410:2011,0.0,0.0,0.0,8.79,3.72,0.0
20050410:2111,0.0,0.0,0.0,8.16,3.72,0.0
20050410:2211,0.0,0.0,0.0,7.71,3.72,0.0
20050410:2311,0.0,0.0,0.0,7.36,3.66,0.0
20050411:0011,0.0,0.0,0.0,7.11,3.52,0.0
20050411:0111,0.0,0.0,0.0,6.95,3.31,0.0
20050411:0211,0.0,0.0,0.0,6.73,3.1,0.0
20050411:0311,0.0,0.0,0.0,6.48,2.97,0.0
20050411:0411,0.0,0.0,0.0,6.21,2.9,0.0
20050411:0511,0.0,0.0,0.0,5.91,2.83,0.0
20050411:0611,15600.0,33.71,7.33,6.05,2.76,0.0
20050411:0711,165120.0,184.39,16.07,7.8,2.9,0.0
20050411:0811,428292.0,424.45,24.53,9.5,4.41,0.0
20050411:0911,514752.0,504.65,32.23,10.34,4.9,0.0
20050411:1011,195912.0,204.95,38.54,11.17,5.52,0.0
20050411:1111,149484.0,161.32,42.72,11.59,5.79,0.0
20050411:1211,220404.0,228.48,44.07,11.6,6.0,0.0
20050411:1311,207564.0,216.67,42.32,12.01,6.21,0.0
20050411:1411,147060.0,159.46,37.81,12.4,6.34,0.0
20050411:1511,240852.0,248.05,31.28,12.5,6.62,0.0
20050411:1611,496440.0,496.93,23.45,12.56,6.69,0.0
20050411:1711,178704.0,199.02,14.92,12.3,5.93,0.0
20050411:1811,37668.0,57.52,6.17,11.67,4.62,0.0
20050411:1911,0.0,0.0,0.0,11.06,4.55,0.0
20050411:2011,0.0,0.0,0.0,10.7,4.48,0.0
20050411:2111,0.0,0.0,0.0,10.04,4.34,0.0
20050411:2211,0.0,0.0,0.0,9.14,4.28,0.0
20050411:2311,0.0,0.0,0.0,8.59,4.34,0.0
20050412:0011,0.0,0.0,0.0,8.29,4.34,0.0
20050412:0111,0.0,0.0,0.0,8.0,4.34,0.0
20050412:0211,0.0,0.0,0.0,7.9,4.28,0.0
20050412:0311,0.0,0.0,0.0,8.25,4.41,0.0
20050412:0411,0.0,0.0,0.0,8.95,4.48,0.0
20050412:0511,0.0,0.0,0.0,9.19,4.34,0.0
20050412:0611,9132.0,19.96,7.67,9.39,4.0,0.0
20050412:0711,70944.0,85.65,16.41,9.62,3.24,0.0
20050412:0811,431400.0,431.02,24.88,9.77,2.83,0.0
20050412:0911,616164.0,609.88,32.59,10.1,3.03,0.0
20050412:1011,550800.0,546.26,38.91,10.79,3.45,0.0
20050412:1111,442740.0,441.34,43.09,11.66,4.28,0.0
20050412:1211,595152.0,591.68,44.44,12.14,4.76,0.0
20050412:1311,793728.0,793.64,42.66,12.25,5.03,0.0
20050412:1411,827940.0,826.71,38.13,12.06,5.1,0.0
20050412:1511,467196.0,463.23,31.56,11.76,5.03,0.0
20050412:1611,282060.0,287.51,23.71,11.33,4.83,0.0
20050412:1711,107064.0,121.74,15.18,10.66,4.28,0.0
20050412:1811,36564.0,51.69,6.43,9.83,3.38,0.0
20050412:1911,0.0,0.0,0.0,8.73,2.9,0.0
20050412:2011,0.0,0.0,0.0,7.86,2.62,0.0
20050412:2111,0.0,0.0,0.0,7.42,2.48,0.0
20050412:2211,0.0,0.0,0.0,7.11,2.14,0.0
20050412:2311,0.0,0.0,0.0,6.72,1.79,0.0
20050413:0011,0.0,0.0,0.0,6.43,1.72,0.0
20050413:0111,0.0,0.0,0.0,6.01,1.52,0.0
20050413:0211,0.0,0.0,0.0,5.4,1.24,0.0
20050413:0311,0.0,0.0,0.0,4.56,1.31,0.0
20050413:0411,0.0,0.0,0.0,3.47,1.66,0.0
20050413:0511,0.0,0.0,0.0,3.01,1.86,0.0
20050413:0611,17952.0,31.15,8.0,3.22,1.66,0.0
20050413:0711,79236.0,92.57,16.74,5.42,1.45,0.0
20050413:0811,21972.0,34.3,25.22,5.63,2.0,0.0
20050413:0911,104412.0,115.89,32.94,5.97,2.62,0.0
20050413:1011,261252.0,263.1,39.27,6.88,2.9,0.0
20050413:1111,216156.0,221.93,43.46,7.74,3.1,0.0
20050413:1211,225780.0,232.15,44.8,8.87,3.1,0.0
20050413:1311,340884.0,342.84,43.0,9.87,2.83,0.0
20050413:1411,229776.0,237.74,38.44,10.48,2.69,0.0
20050413:1511,193428.0,203.15,31.85,10.71,2.83,0.0
20050413:1611,288672.0,294.6,23.98,10.59,2.83,0.0
20050413:1711,54276.0,68.61,15.43,9.67,2.69,0.0
20050413:1811,42576.0,61.96,6.68,9.21,2.62,0.0
20050413:1911,0.0,0.0,0.0,7.27,2.41,0.0
20050413:2011,0.0,0.0,0.0,6.37,2.34,0.0
20050413:2111,0.0,0.0,0.0,5.37,2.28,0.0
20050413:2211,0.0,0.0,0.0,4.73,2.0,0.0
20050413:2311,0.0,0.0,0.0,4.21,1.93,0.0
20050414:0011,0.0,0.0,0.0,3.59,1.93,0.0
20050414:0111,0.0,0.0,0.0,3.05,1.86,0.0
20050414:0211,0.0,0.0,0.0,2.63,1.86,0.0
20050414:0311,0.0,0.0,0.0,2.74,1.86,0.0
20050414:0411,0.0,0.0,0.0,3.16,1.86,0.0
20050414:0511,0.0,0.0,0.0,4.35,2.14,0.0
20050414:0611,9216.0,19.47,8.33,5.28,2.69,0.0
20050414:0711,18600.0,30.59,17.07,6.15,4.21,0.0
20050414:0811,27000.0,39.87,25.55,6.8,4.97,0.0
20050414:0911,45804.0,59.33,33.29,6.92,4.34,0.0
20050414:1011,44832.0,58.41,39.63,7.22,4.97,0.0
20050414:1111,43788.0,57.48,43.83,7.7,4.34,0.0
20050414:1211,58356.0,72.31,45.16,8.56,3.79,0.0
20050414:1311,45276.0,59.33,43.34,9.07,3.31,0.0
20050414:1411,64140.0,78.8,38.74,9.95,0.0,0.0
20050414:1511,154368.0,166.49,32.13,9.49,0.0,0.0
20050414:1611,89196.0,102.91,24.24,9.54,2.69,0.0
20050414:1711,27552.0,40.79,15.68,8.78,2.9,0.0
20050414:1811,1896.0,9.27,6.94,8.33,2.83,0.0
20050414:1911,0.0,0.0,0.0,7.08,2.28,0.0
20050414:2011,0.0,0.0,0.0,6.56,2.28,0.0
20050414:2111,0.0,0.0,0.0,6.44,2.41,0.0
20050414:2211,0.0,0.0,0.0,6.07,2.69,0.0
20050414:2311,0.0,0.0,0.0,6.07,3.24,0.0
20050415:0011,0.0,0.0,0.0,5.99,3.72,0.0
20050415:0111,0.0,0.0,0.0,5.8,4.21,0.0
20050415:0211,0.0,0.0,0.0,5.64,4.34,0.0
20050415:0311,0.0,0.0,0.0,5.42,4.41,0.0
20050415:0411,0.0,0.0,0.0,5.24,4.41,0.0
20050415:0511,0.0,0.0,0.0,5.21,4.48,0.0
20050415:0611,23988.0,40.07,8.66,5.36,4.55,0.0
20050415:0711,79200.0,91.95,17.4,5.38,5.31,0.0
20050415:0811,117012.0,126.95,25.89,5.49,6.97,0.0
20050415:0911,110100.0,120.52,33.63,5.66,8.21,0.0
20050415:1011,201828.0,205.16,39.99,5.77,8.28,0.0
20050415:1111,213624.0,216.63,44.2,6.32,7.86,0.0
20050415:1211,220404.0,223.13,45.52,6.73,8.48,0.0
20050415:1311,144300.0,152.97,43.67,6.64,7.31,0.0
20050415:1411,88872.0,101.05,39.05,6.7,7.59,0.0
20050415:1511,53364.0,66.75,32.4,6.69,7.38,0.0
20050415:1611,69576.0,82.51,24.5,6.51,7.66,0.0
20050415:1711,23640.0,36.16,15.94,6.24,7.03,0.0
20050415:1811,4332.0,12.98,7.19,6.05,6.69,0.0
20050415:1911,0.0,0.0,0.0,5.88,6.14,0.0
20050415:2011,0.0,0.0,0.0,5.57,6.34,0.0
20050415:2111,0.0,0.0,0.0,5.15,6.62,0.0
20050415:2211,0.0,0.0,0.0,4.34,7.24,0.0
20050415:2311,0.0,0.0,0.0,3.2,6.83,0.0
20050416:0011,0.0,0.0,0.0,3.31,6.83,0.0
20050416:0111,0.0,0.0,0.0,4.08,5.79,0.0
20050416:0211,0.0,0.0,0.0,5.23,3.31,0.0
20050416:0311,0.0,0.0,0.0,5.19,1.86,0.0
20050416:0411,0.0,0.0,0.0,4.24,3.86,0.0
20050416:0511,0.0,0.0,0.0,3.31,4.41,0.0
20050416:0611,24192.0,38.13,8.98,3.03,4.41,0.0
20050416:0711,95076.0,106.88,17.73,3.92,4.69,0.0
20050416:0811,159864.0,166.18,26.22,4.37,4.48,0.0
20050416:0911,324036.0,316.91,33.97,5.21,4.76,0.0
20050416:1011,351504.0,343.66,40.35,5.75,4.76,0.0
20050416:1111,227940.0,231.16,44.56,6.57,4.48,0.0
20050416:1211,119664.0,130.72,45.87,7.33,4.34,0.0
20050416:1311,267384.0,269.62,44.01,7.94,4.07,0.0
20050416:1411,373380.0,369.57,39.35,8.14,3.66,0.0
20050416:1511,507876.0,499.13,32.68,8.33,3.38,0.0
20050416:1611,450636.0,448.18,24.76,8.22,3.24,0.0
20050416:1711,184584.0,200.78,16.19,8.31,3.17,0.0
20050416:1811,34284.0,62.95,7.44,7.98,2.55,0.0
20050416:1911,0.0,0.0,0.0,6.91,2.07,0.0
20050416:2011,0.0,0.0,0.0,6.1,1.45,0.0
20050416:2111,0.0,0.0,0.0,5.84,0.55,0.0
20050416:2211,0.0,0.0,0.0,5.88,0.28,0.0
20050416:2311,0.0,0.0,0.0,5.49,0.41,0.0
20050417:0011,0.0,0.0,0.0,4.26,0.9,0.0
20050417:0111,0.0,0.0,0.0,2.93,1.1,0.0
20050417:0211,0.0,0.0,0.0,1.78,1.24,0.0
20050417:0311,0.0,0.0,0.0,1.36,1.03,0.0
20050417:0411,0.0,0.0,0.0,1.03,0.21,0.0
20050417:0511,0.0,0.0,0.0,0.61,0.14,0.0
20050417:0611,30996.0,52.52,9.3,0.42,0.34,0.0
20050417:0711,182208.0,195.11,18.05,3.43,1.86,0.0
20050417:0811,393540.0,386.51,26.55,6.14,3.1,0.0
20050417:0911,720864.0,701.2,34.31,7.42,4.21,0.0
20050417:1011,816216.0,800.74,40.7,8.35,4.69,0.0
20050417:1111,968772.0,966.06,44.92,9.44,4.97,0.0
20050417:1211,669828.0,660.82,46.22,10.54,5.17,0.0
20050417:1311,632892.0,625.46,44.34,11.41,5.45,0.0
20050417:1411,542748.0,536.59,39.65,11.97,5.72,0.0
20050417:1511,273000.0,278.34,32.96,12.12,5.86,0.0
20050417:1611,122436.0,135.75,25.01,11.98,5.66,0.0
20050417:1711,52956.0,67.68,16.44,11.54,5.17,0.0
20050417:1811,18924.0,31.52,7.69,11.01,5.03,0.0
20050417:1911,0.0,0.0,0.0,9.47,5.31,0.0
20050417:2011,0.0,0.0,0.0,8.84,5.38,0.0
20050417:2111,0.0,0.0,0.0,8.19,5.52,0.0
20050417:2211,0.0,0.0,0.0,7.99,5.59,0.0
20050417:2311,0.0,0.0,0.0,7.83,5.59,0.0
20050418:0011,0.0,0.0,0.0,7.72,5.45,0.0
20050418:0111,0.0,0.0,0.0,7.72,5.31,0.0
20050418:0211,0.0,0.0,0.0,7.72,5.31,0.0
20050418:0311,0.0,0.0,0.0,7.74,5.24,0.0
20050418:0411,0.0,0.0,0.0,7.77,4.97,0.0
20050418:0511,0.0,0.0,0.0,7.82,4.69,0.0
20050418:0611,0.0,0.0,0.0,7.88,4.83,0.0
20050418:0711,0.0,0.0,0.0,8.0,5.1,0.0
20050418:0811,0.0,0.0,0.0,8.3,5.38,0.0
20050418:0911,0.0,0.0,0.0,8.69,5.79,0.0
20050418:1011,0.0,0.0,0.0,8.93,6.14,0.0
20050418:1111,0.0,0.0,0.0,9.31,6.55,0.0
20050418:1211,0.0,0.0,0.0,10.01,5.52,0.0
20050418:1311,81396.0,95.49,44.66,10.41,4.9,0.0
20050418:1411,249900.0,254.11,39.95,9.64,5.79,0.0
20050418:1511,195492.0,202.33,33.23,8.73,5.86,0.0
20050418:1611,336744.0,334.7,25.27,8.24,5.59,0.0
20050418:1711,174708.0,188.74,16.68,7.97,5.38,0.0
20050418:1811,39420.0,66.47,7.94,7.51,4.41,0.0
20050418:1911,0.0,0.0,-0.57,6.94,2.69,0.0
20050418:2011,0.0,0.0,0.0,5.71,2.07,0.0
20050418:2111,0.0,0.0,0.0,4.27,1.86,0.0
20050418:2211,0.0,0.0,0.0,2.75,2.14,0.0
20050418:2311,0.0,0.0,0.0,1.75,1.93,0.0
20050419:0011,0.0,0.0,0.0,1.77,1.52,0.0
20050419:0111,0.0,0.0,0.0,3.51,0.9,0.0
20050419:0211,0.0,0.0,0.0,3.68,0.14,0.0
20050419:0311,0.0,0.0,0.0,1.64,1.45,0.0
20050419:0411,0.0,0.0,0.0,-0.75,2.0,0.0
20050419:0511,0.0,0.0,0.0,-1.14,2.28,0.0
20050419:0611,34152.0,60.05,9.93,-0.17,2.0,0.0
20050419:0711,221976.0,237.47,18.68,4.44,2.07,0.0
20050419:0811,477444.0,471.9,27.19,7.72,2.62,0.0
20050419:0911,504612.0,496.75,34.98,9.5,3.59,0.0
20050419:1011,717300.0,711.43,41.39,10.27,3.93,0.0
20050419:1111,425964.0,424.06,45.62,10.65,4.07,0.0
20050419:1211,245280.0,252.14,46.92,10.95,4.34,0.0
20050419:1311,541524.0,536.22,44.99,10.98,4.69,0.0
20050419:1411,547668.0,540.37,40.25,10.78,4.97,0.0
20050419:1511,373536.0,370.98,33.5,10.28,5.31,0.0
20050419:1611,209280.0,216.41,25.52,9.72,5.38,0.0
20050419:1711,118836.0,131.81,16.93,8.92,5.17,0.0
20050419:1811,28536.0,41.72,8.18,8.16,4.69,0.0
20050419:1911,0.0,0.0,-0.31,7.29,4.48,0.0
20050419:2011,0.0,0.0,0.0,6.93,4.28,0.0
20050419:2111,0.0,0.0,0.0,6.73,4.0,0.0
20050419:2211,0.0,0.0,0.0,6.4,4.0,0.0
20050419:2311,0.0,0.0,0.0,6.18,4.21,0.0
20050420:0011,0.0,0.0,0.0,5.9,4.14,0.0
20050420:0111,0.0,0.0,0.0,5.73,3.86,0.0
20050420:0211,0.0,0.0,0.0,5.79,4.0,0.0
20050420:0311,0.0,0.0,0.0,5.82,4.34,0.0
20050420:0411,0.0,0.0,0.0,5.85,4.55,0.0
20050420:0511,0.0,0.0,0.0,5.88,4.76,0.0
20050420:0611,7032.0,16.69,10.24,5.82,4.97,0.0
20050420:0711,21948.0,34.3,18.99,6.09,5.03,0.0
20050420:0811,59964.0,73.24,27.51,6.46,5.03,0.0
20050420:0911,98484.0,110.33,35.3,6.77,5.45,0.0
20050420:1011,90600.0,102.91,41.73,7.01,5.93,0.0
20050420:1111,99240.0,111.25,45.97,7.3,5.72,0.0
20050420:1211,112776.0,124.23,47.26,7.68,5.86,0.0
20050420:1311,88188.0,101.05,45.31,8.07,5.79,0.0
20050420:1411,80436.0,93.64,40.54,8.08,5.45,0.0
20050420:1511,180792.0,188.25,33.77,8.07,5.31,0.0
20050420:1611,416676.0,410.96,25.77,7.9,5.1,0.0
20050420:1711,170592.0,183.63,17.17,7.55,4.41,0.0
20050420:1811,45420.0,59.9,8.43,7.28,4.0,0.0
20050420:1911,0.0,0.0,-0.06,6.43,3.72,0.0
20050420:2011,0.0,0.0,0.0,5.96,3.1,0.0
20050420:2111,0.0,0.0,0.0,5.17,2.55,0.0
20050420:2211,0.0,0.0,0.0,4.37,2.41,0.0
20050420:2311,0.0,0.0,0.0,3.68,2.41,0.0
20050421:0011,0.0,0.0,0.0,3.16,2.41,0.0
20050421:0111,0.0,0.0,0.0,2.83,2.34,0.0
